5,Y,610406386,11,ゾビラックス顆粒４０％,15,ｿﾞﾋﾞﾗｯｸｽｶﾘｭｳ40%,33,1,ｇ,1,171.2,0,0,0,0,0,0,0,0,0,1,0,1,191.5,0,0,1,,20200401,99999999,6250002D1024,8896000,0,ゾビラックス顆粒４０％
5,Y,610406387,10,ハイペン錠１００ｍｇ,14,ﾊｲﾍﾟﾝｼﾞｮｳ100MG,16,1,錠,1,15.4,0,0,0,0,0,0,0,0,0,0,0,1,15.9,0,0,1,,20200401,99999999,1149032F1027,12605000,0,ハイペン錠１００ｍｇ
5,Y,610406388,10,ハイペン錠２００ｍｇ,14,ﾊｲﾍﾟﾝｼﾞｮｳ200MG,16,1,錠,1,21.3,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,1,,20200401,99999999,1149032F2023,12606000,0,ハイペン錠２００ｍｇ
5,Y,610406389,10,プロマック顆粒１５％,13,ﾌﾟﾛﾏｯｸｶﾘｭｳ15%,33,1,ｇ,1,50,0,0,0,0,0,0,0,0,0,1,0,1,51.6,0,0,1,,20200401,99999999,2329027D1028,15392000,0,プロマック顆粒１５％
5,Y,610406390,14,ベイスン錠０．２　０．２ｍｇ,12,ﾍﾞｲｽﾝｼﾞｮｳ0.2,16,1,錠,1,26.7,0,0,0,0,0,0,0,0,0,1,0,1,30.4,0,0,1,,20200401,99999999,3969004F1020,15455000,0,ベイスン錠０．２
5,Y,610406391,14,ベイスン錠０．３　０．３ｍｇ,12,ﾍﾞｲｽﾝｼﾞｮｳ0.3,16,1,錠,1,37,0,0,0,0,0,0,0,0,0,1,0,1,40.9,0,0,1,,20200401,99999999,3969004F2027,15456000,0,ベイスン錠０．３
5,Y,610406392,11,ペルマックス錠５０μｇ,18,ﾍﾟﾙﾏｯｸｽｼﾞｮｳ50ﾏｲｸﾛG,16,1,錠,1,37.8,0,0,0,0,0,0,0,0,0,0,0,1,39.7,0,0,1,,20200401,99999999,1169008F1026,15861000,0,ペルマックス錠５０μｇ
5,Y,610406393,12,ペルマックス錠２５０μｇ,19,ﾍﾟﾙﾏｯｸｽｼﾞｮｳ250ﾏｲｸﾛG,16,1,錠,1,155.2,0,0,0,0,0,0,0,0,0,0,0,1,161.9,0,0,1,,20200401,99999999,1169008F2022,15862000,0,ペルマックス錠２５０μｇ
0,Y,610406394,18,メタライト２５０カプセル　２５０ｍｇ,13,ﾒﾀﾗｲﾄ250ｶﾌﾟｾﾙ,15,4,カプセル,1,293.3,0,0,0,0,0,0,0,0,0,1,0,1,293.3,0,0,1,,20200401,99999999,3929005M1029,17190000,0,メタライト２５０カプセル
9,Y,610406397,14,テルロン錠０．５　０．５ｍｇ,11,ﾃﾙﾛﾝｼﾞｮｳ0.5,16,1,錠,1,117.9,0,0,0,0,0,0,0,0,0,0,0,1,117.9,0,0,1,,20200401,20200331,1190010F1027,10702000,20200331,テルロン錠０．５
5,Y,610406398,13,ピメノールカプセル５０ｍｇ,15,ﾋﾟﾒﾉｰﾙｶﾌﾟｾﾙ50MG,15,4,カプセル,1,67.1,0,0,0,0,0,0,0,0,0,0,0,1,68.2,0,0,1,,20200401,99999999,2129012M1020,14112000,0,ピメノールカプセル５０ｍｇ
5,Y,610406399,14,ピメノールカプセル１００ｍｇ,16,ﾋﾟﾒﾉｰﾙｶﾌﾟｾﾙ100MG,15,4,カプセル,1,113.8,0,0,0,0,0,0,0,0,0,0,0,1,115.4,0,0,1,,20200401,99999999,2129012M2027,14113000,0,ピメノールカプセル１００ｍｇ
5,Y,610406401,10,アレギサール錠５ｍｇ,14,ｱﾚｷﾞｻｰﾙｼﾞｮｳ5MG,16,1,錠,1,36.5,0,0,0,0,0,0,0,0,0,1,0,1,41.7,0,0,1,,20200401,99999999,4490011F2028,1673000,0,アレギサール錠５ｍｇ
5,Y,610406402,15,インフリーＳカプセル２００ｍｇ,16,ｲﾝﾌﾘｰSｶﾌﾟｾﾙ200MG,15,4,カプセル,1,27.2,0,0,0,0,0,0,0,0,0,0,0,1,27.4,0,0,1,,20200401,99999999,1145005M2026,2379000,0,インフリーＳカプセル２００ｍｇ
0,Y,610406404,17,バリトップＣＴ　１．５％３００ｍＬ,9,ﾊﾞﾘﾄｯﾌﾟCT,19,1,瓶,1,274.8,0,0,0,0,0,0,0,1,0,0,0,1,274.8,0,0,1,,20200401,99999999,7212030S1029,13069000,0,バリトップＣＴ
5,Y,610406406,10,ペミラストン錠５ｍｇ,14,ﾍﾟﾐﾗｽﾄﾝｼﾞｮｳ5MG,16,1,錠,1,23,0,0,0,0,0,0,0,0,0,1,0,1,23.6,0,0,1,,20200401,99999999,4490011F2036,15728000,0,ペミラストン錠５ｍｇ
5,Y,610406407,14,ユニコン錠２００　２００ｍｇ,11,ﾕﾆｺﾝｼﾞｮｳ200,16,1,錠,1,13.6,0,0,0,0,0,0,0,0,0,0,0,1,14.6,0,0,1,,20200401,99999999,2251001G1025,17717000,0,ユニコン錠２００
5,Y,610406408,14,ユニコン錠４００　４００ｍｇ,11,ﾕﾆｺﾝｼﾞｮｳ400,16,1,錠,1,14.5,0,0,0,0,0,0,0,0,0,0,0,1,16.4,0,0,1,,20200401,99999999,2251001G2021,17718000,0,ユニコン錠４００
5,Y,610407001,17,アイピーディカプセル５０　５０ｍｇ,15,ｱｲﾋﾟｰﾃﾞｨｶﾌﾟｾﾙ50,15,4,カプセル,1,29.4,0,0,0,0,0,0,0,0,0,0,0,1,30.2,0,0,1,,20200401,99999999,4490016M1023,159000,0,アイピーディカプセル５０
5,Y,610407002,19,アイピーディカプセル１００　１００ｍｇ,16,ｱｲﾋﾟｰﾃﾞｨｶﾌﾟｾﾙ100,15,4,カプセル,1,33.3,0,0,0,0,0,0,0,0,0,0,0,1,34.7,0,0,1,,20200401,99999999,4490016M2020,160000,0,アイピーディカプセル１００
